DriverNumber,Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,TrackStatus,IsPersonalBest,IsAccurate,RaceNumber,Year,EventName,LapTime_RollingMean,LapTime_RollingStd,LapTime_CV,S1_Ratio,S2_Ratio,S3_Ratio,S1_Ratio_Std,S2_Ratio_Std,S3_Ratio_Std,SectorInconsistency_Score,LapInStint,StintProgress_Pct,LapTimeDelta_FromStintStart,FastestLap_Race,DeltaToFastest,PersonalBest,DeltaToPersonalBest,IsDegraded
77,BOT,29.0,98.654,31.344,42.981,24.329,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix,98.449,0.17227884373880425,0.001749929849351484,0.3177164636000568,0.4356741743872525,0.24660936201269085,0.0004744031752402503,0.0005421424935221966,0.0004319052467705267,0.00048281697184432453,16,1.0,2.200000000000003,92.608,6.045999999999992,96.202,2.451999999999998,0
77,BOT,32.0,96.763,30.988,42.106,23.669,HARD,2.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,98.14920000000001,0.7869159421437601,0.008017548203589638,0.3202463751640606,0.43514566518193937,0.24460795965399998,0.0011379988972000886,0.0005147749091087095,0.001239232706509261,0.0009640021709393531,1,0.04,0.0,92.608,4.155000000000001,96.202,0.561000000000007,0
77,BOT,33.0,96.202,30.95,41.558,23.694,HARD,3.0,3.0,1,True,True,1,2024,Bahrain Grand Prix,97.728,1.1571808415282543,0.01184083212107333,0.3217188831833018,0.4319868609800212,0.246294255836677,0.0018702640847701678,0.0014481330675149044,0.001228181317737427,0.0015155261566741664,2,0.08,-0.561000000000007,92.608,3.593999999999994,96.202,0.0,0
77,BOT,34.0,98.009,32.25,42.108,23.651,HARD,4.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.6446,1.1082925155391266,0.0113502694008591,0.3290514136456856,0.4296340132028691,0.24131457315144528,0.004746163825909187,0.0025944825216447902,0.002488864391504572,0.0032765035796861832,3,0.12,1.2459999999999951,92.608,5.400999999999996,96.202,1.8070000000000022,1
77,BOT,35.0,96.578,30.892,41.986,23.7,HARD,5.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.2412,1.040909073838867,0.010704403831286194,0.31986580794797986,0.43473668951521044,0.24539750253680961,0.004341299606590848,0.0025582845323205462,0.0021235981458950074,0.0030077274282688006,4,0.16,-0.18500000000000227,92.608,3.969999999999999,96.202,0.3760000000000048,0
77,BOT,36.0,96.792,30.8,41.963,24.029,HARD,6.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.86880000000001,0.6793995142772306,0.007013605147139538,0.31820811637325397,0.433537895693859,0.248253987932887,0.004232151204570308,0.0022508487770640916,0.0025498445477444586,0.0030109481764596193,5,0.2,0.028999999999996362,92.608,4.1839999999999975,96.202,0.5900000000000034,0
77,BOT,37.0,98.008,31.511,42.24,24.257,HARD,7.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.1178,0.8400763060580304,0.008650075537728721,0.32151457023916413,0.4309852256958616,0.2475002040649743,0.004151641663889286,0.002020352968508687,0.0027123157953296883,0.002961436809242554,6,0.24,1.2449999999999903,92.608,5.3999999999999915,96.202,1.8059999999999974,1
77,BOT,38.0,97.774,31.497,42.346,23.931,HARD,8.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.4322,0.6929258257563131,0.007111877036096005,0.3221408554421421,0.43310082435003167,0.24475832020782623,0.004146961402329945,0.002055379699467992,0.0027225212588276077,0.0029749541202085147,7,0.28,1.0109999999999957,92.608,5.165999999999997,96.202,1.5720000000000027,1
77,BOT,39.0,97.189,31.047,42.287,23.855,HARD,9.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.26820000000001,0.6149294268451383,0.006321998626942189,0.3194497319655517,0.43510068011812036,0.245449587916328,0.0015914449035683894,0.001626049321315048,0.0015140257033388086,0.0015771733094074151,8,0.32,0.4259999999999877,92.608,4.580999999999989,96.202,0.9869999999999948,0
77,BOT,40.0,97.393,30.903,42.672,23.818,HARD,10.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.4312,0.4792981326899475,0.00491934957888179,0.31730206483012124,0.43814237162835107,0.24455556354152763,0.002078835236134621,0.002661358856191214,0.0016739621826046202,0.002138052091643485,9,0.36,0.6299999999999955,92.608,4.784999999999997,96.202,1.1910000000000025,0
77,BOT,41.0,96.437,30.804,41.851,23.782,HARD,11.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.3602,0.6069511512470189,0.006234078722589096,0.31942096913010565,0.4339724379646816,0.24660659290521272,0.0019227719084455386,0.0026424457847861217,0.001254434877634718,0.0019398841902887928,10,0.4,-0.3260000000000076,92.608,3.8289999999999935,96.202,0.23499999999999943,0
77,BOT,42.0,96.374,30.9,41.717,23.757,HARD,12.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.0334,0.6108422873378389,0.006295175551282743,0.32062589495092036,0.4328657106688526,0.24650839438022706,0.0017795369640042193,0.002147182569980875,0.0009562101448938369,0.0016276432262929772,11,0.44,-0.38900000000001,92.608,3.765999999999991,96.202,0.17199999999999704,0
77,BOT,43.0,96.569,30.907,41.761,23.901,HARD,13.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.7924,0.4661778630524482,0.004816265151524791,0.3200509480267995,0.43244726568567554,0.24750178628752498,0.0012576041922771368,0.002279828233889379,0.0011394926335348504,0.0015589750199004554,12,0.48,-0.19400000000000261,92.608,3.9609999999999985,96.202,0.36700000000000443,0
77,BOT,44.0,96.63,30.844,41.917,23.869,HARD,14.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.6806,0.4110575385516754,0.0042517065321447675,0.31919693676911937,0.43378867846424507,0.24701438476663562,0.0012586745294246604,0.0022697080301895055,0.0011225867975531883,0.0015503231190557847,13,0.52,-0.13300000000000978,92.608,4.021999999999991,96.202,0.42799999999999727,0
77,BOT,45.0,96.663,30.916,41.985,23.762,HARD,15.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.5346,0.12458852274660687,0.001290610027353994,0.3198328212449438,0.43434406132646414,0.24582311742859214,0.0005590727702637774,0.0007950165330417465,0.0006236267982943302,0.0006592387005332848,14,0.56,-0.10000000000000853,92.608,4.054999999999993,96.202,0.4609999999999985,0
77,BOT,46.0,96.297,30.825,41.72,23.752,HARD,16.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.50659999999999,0.16209349154171931,0.0016796104260404917,0.3201034300133961,0.4332429878397043,0.2466535821468997,0.0005173682450218214,0.000748458795866672,0.0006223923776361028,0.000629406472841532,15,0.6,-0.4660000000000082,92.608,3.688999999999993,96.202,0.09499999999999886,0
77,BOT,47.0,96.604,30.873,41.907,23.824,HARD,17.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.5526,0.14698741442783414,0.0015223558394888812,0.3195830400397499,0.43380191296426646,0.24661504699598363,0.0003728395800655282,0.00071730584269565,0.0006159676256887142,0.0005687043494832975,16,0.64,-0.15900000000000603,92.608,3.995999999999995,96.202,0.402000000000001,0
77,BOT,48.0,96.765,30.913,41.993,23.859,HARD,18.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.59179999999999,0.1757717269647664,0.00181973756534992,0.3194646824781688,0.43396889371156927,0.246566423810262,0.0003471887906642966,0.0003970603655296521,0.00043532805373525856,0.0003931924033097357,17,0.68,0.001999999999995339,92.608,4.1569999999999965,96.202,0.5630000000000024,0
77,BOT,49.0,96.91,31.028,42.029,23.853,HARD,19.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.64779999999999,0.2278677247882448,0.002357712485832526,0.32017335672273245,0.4336910535548448,0.2461355897224229,0.0003110872615413821,0.000401928140654457,0.00036484425358068907,0.00035928655192550937,18,0.72,0.14699999999999136,92.608,4.3019999999999925,96.202,0.7079999999999984,0
77,BOT,50.0,96.91,31.025,41.997,23.888,HARD,20.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.6972,0.2569099063877604,0.002656849488793475,0.32014240016510165,0.4333608502734496,0.2464967495614488,0.00034081207144108397,0.00030369770547866395,0.00020846352931172998,0.0002843244354104926,19,0.76,0.14699999999999136,92.608,4.3019999999999925,96.202,0.7079999999999984,0
77,BOT,51.0,96.819,31.019,41.936,23.864,HARD,21.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.8016,0.12667793809563122,0.0013086347549589182,0.3203813301108253,0.4331381237153864,0.2464805461737882,0.00040097974849842176,0.0003374009735262192,0.000188662351651497,0.00030901435789204595,20,0.8,0.055999999999997385,92.608,4.2109999999999985,96.202,0.6170000000000044,0
77,BOT,52.0,96.949,30.997,41.98,23.972,HARD,22.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,96.8706,0.07593615739656936,0.0007838927125110133,0.31972480376280316,0.43301117082177226,0.2472640254154246,0.00037264852941856275,0.0003949259371346972,0.00041292302454579074,0.0003934991636996836,21,0.84,0.18599999999999284,92.608,4.340999999999994,96.202,0.7469999999999999,0
77,BOT,53.0,99.035,30.979,42.128,25.928,HARD,23.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.32459999999999,0.9573349988379825,0.009836516141222081,0.31280860301913466,0.425384964911395,0.2618064320694704,0.003271942222450513,0.0035492347760450525,0.006815613182778959,0.004545596727091508,22,0.88,2.2719999999999914,92.608,6.4269999999999925,96.202,2.8329999999999984,1
77,BOT,54.0,97.095,30.705,42.292,24.098,HARD,24.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.3616,0.94073630736786,0.009662293012520954,0.31623667542097944,0.4355734074875123,0.2481899170915083,0.003286173139277565,0.0038940253629512625,0.006610631904529213,0.004596943468919347,23,0.92,0.33199999999999363,92.608,4.486999999999995,96.202,0.8930000000000007,0
77,BOT,55.0,97.205,31.026,42.195,23.984,HARD,25.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.42060000000001,0.9142093852067534,0.009384148580554353,0.31918111208271177,0.4340826089192943,0.24673627899799394,0.0031442220053242436,0.0039654643771555665,0.006579260622743215,0.004562982335074342,24,0.96,0.44199999999999307,92.608,4.596999999999994,96.202,1.0030000000000001,1
77,BOT,56.0,97.956,31.235,42.521,24.2,HARD,26.0,3.0,1,False,True,1,2024,Bahrain Grand Prix,97.648,0.8673655515410396,0.008882573647601994,0.31886765486544977,0.43408264935277063,0.24704969578177957,0.0028791826434268544,0.00404084178979815,0.0065055936631107985,0.0044752060321119344,25,1.0,1.1929999999999978,92.608,5.347999999999999,96.202,1.7540000000000049,1
77,BOT,3.0,96.966,36.222,30.52,30.224,SOFT,3.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix,97.72,1.0663170260293207,0.010911963017082691,0.37355361673163795,0.3147494998246808,0.3116968834436813,0.005081606690419033,0.0022593340943540437,0.0028222725960650678,0.003387737793612715,2,0.4,-1.5080000000000098,91.632,5.333999999999989,92.706,4.259999999999991,1
77,BOT,4.0,96.417,35.91,30.33,30.177,SOFT,4.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix,97.28566666666666,1.0651067239170642,0.010948238938079925,0.3724446933632035,0.3145710818631569,0.3129842247736395,0.004503495551326549,0.0017954513269830938,0.002752323469852371,0.003017090116054005,3,0.6,-2.057000000000002,91.632,4.784999999999997,92.706,3.7109999999999985,1
77,BOT,5.0,96.244,35.837,30.36,30.047,SOFT,5.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix,97.02525,1.0136907401504036,0.010447700368207283,0.37235567931507424,0.31544823573417563,0.3121960849507502,0.004014870456909798,0.0017263181401179595,0.002353838052299542,0.002698342216442433,4,0.8,-2.230000000000004,91.632,4.611999999999995,92.706,3.5379999999999967,1
77,BOT,6.0,96.225,35.387,30.125,30.713,SOFT,6.0,1.0,12,True,True,2,2024,Saudi Arabian Grand Prix,96.8652,0.9480277949511856,0.009787083441227454,0.36775266302935833,0.3130683294362172,0.3191790075344246,0.004684856175570536,0.0015620959070050766,0.004130646062338293,0.0034591993816379687,5,1.0,-2.2490000000000094,91.632,4.592999999999989,92.706,3.5189999999999912,1
77,BOT,10.0,100.082,38.709,30.926,30.447,HARD,3.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,97.18679999999999,1.646014793372163,0.01693660860705531,0.3867728462660619,0.30900661457604767,0.30422053915789055,0.007173537231972855,0.0025881852173953554,0.005318408374289384,0.005026710274552531,1,0.04,0.0,91.632,8.449999999999989,92.706,7.375999999999991,1
77,BOT,11.0,96.456,36.431,30.173,29.852,HARD,4.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,97.0848,1.6785972417468105,0.01729001081267933,0.3776955295678858,0.3128162063531558,0.3094882640789583,0.0072645454949087675,0.0024721513603744526,0.005445817053927542,0.00506083796973692,2,0.08,-3.6259999999999906,91.632,4.823999999999998,92.706,3.75,1
77,BOT,12.0,95.827,35.578,30.285,29.964,HARD,5.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,96.96679999999999,1.756220288004896,0.018111562802989232,0.37127323197011286,0.31603827731223977,0.3126884907176474,0.007401459835803253,0.0027762822308625176,0.00542878885783137,0.00520217697483238,3,0.12,-4.2549999999999955,91.632,4.194999999999993,92.706,3.120999999999995,1
77,BOT,13.0,95.447,35.489,29.924,30.034,HARD,6.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,96.8074,1.8706649352569795,0.019323573768709617,0.37181891520948795,0.31351430636897964,0.31466677842153234,0.007456174711526447,0.0025208793042200157,0.0056111693647482065,0.00519607446016489,4,0.16,-4.634999999999991,91.632,3.8149999999999977,92.706,2.7409999999999997,1
77,BOT,14.0,95.424,35.414,30.05,29.96,HARD,7.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,96.64720000000001,1.9649322380173806,0.020330979459491638,0.3711225687458082,0.31491029510395707,0.31396713615023475,0.006748987505509736,0.002683056556857774,0.004282125694105323,0.004571389918824278,5,0.2,-4.657999999999987,91.632,3.7920000000000016,92.706,2.7180000000000035,1
77,BOT,15.0,95.721,35.38,30.202,30.139,HARD,8.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,95.775,0.4183796123139863,0.004368359303722123,0.3696158627678357,0.31552115000888,0.3148629872232843,0.003122027994428049,0.001357029039204857,0.0022092299905808826,0.0022294290080712626,6,0.24,-4.36099999999999,91.632,4.088999999999999,92.706,3.0150000000000006,0
77,BOT,16.0,96.825,35.638,30.419,30.768,HARD,9.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,95.84880000000001,0.5726414235802356,0.005974424547623294,0.36806609863155176,0.3141647301833204,0.3177691711851278,0.001529525393646023,0.0010146062109795038,0.0018701212297640654,0.0014714176114631972,7,0.28,-3.256999999999991,91.632,5.192999999999998,92.706,4.119,1
77,BOT,17.0,97.238,36.446,30.612,30.18,HARD,10.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,96.131,0.8430435931789034,0.008769737058585716,0.3748123161726897,0.31481519570538263,0.31037248812192764,0.0025350066722708104,0.0007678208262860702,0.002646645886536492,0.001983157795031124,8,0.32,-2.843999999999994,91.632,5.6059999999999945,92.706,4.5319999999999965,1
77,BOT,18.0,96.058,35.531,30.108,30.419,HARD,11.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,96.2532,0.7592263825763678,0.007887804068606214,0.369891107455912,0.3134356326386142,0.31667325990547374,0.002542478765956365,0.000795556278707277,0.0028548367842978852,0.0020642906096538425,9,0.36,-4.023999999999987,91.632,4.426000000000002,92.706,3.352000000000004,1
77,BOT,19.0,95.828,35.387,30.276,30.165,HARD,12.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,96.334,0.6645069600839424,0.006897948388771798,0.36927620319739535,0.3159410610677464,0.31478273573485827,0.002599494526510108,0.0010104932691452472,0.002823551346876393,0.002144513047510583,10,0.4,-4.253999999999991,91.632,4.195999999999998,92.706,3.122,1
77,BOT,20.0,96.253,35.663,30.15,30.44,HARD,13.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,96.4404,0.5788923043192078,0.006002591282483356,0.37051312686357823,0.3132369900158956,0.31624988312052615,0.002568455517635773,0.0011013826056489413,0.002887374298825926,0.00218573747403688,11,0.44,-3.8289999999999935,91.632,4.620999999999995,92.706,3.546999999999997,1
77,BOT,21.0,96.801,36.614,30.048,30.139,HARD,14.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,96.4356,0.5749924347328427,0.00596244991199145,0.3782398942159688,0.31041001642545013,0.311350089358581,0.003854517404122075,0.0020788737756303466,0.0028695166922463574,0.0029343026239995926,12,0.48,-3.2809999999999917,91.632,5.168999999999997,92.706,4.094999999999999,1
77,BOT,22.0,96.425,36.244,29.991,30.19,HARD,15.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,96.273,0.36964104209354126,0.0038395089183212456,0.37587762509722583,0.3110292973813845,0.3130930775213897,0.004036231209701929,0.0021970492290312956,0.0022215885738198905,0.002818289670851038,13,0.52,-3.6569999999999965,91.632,4.792999999999992,92.706,3.718999999999994,0
77,BOT,23.0,96.251,35.641,30.17,30.44,HARD,16.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,96.3116,0.3511933940153227,0.0036464288207788335,0.37029225670382643,0.3134512888177785,0.316256454478395,0.003968375163766142,0.002198173594903632,0.0021219471987899566,0.00276283198581991,14,0.56,-3.830999999999989,91.632,4.619,92.706,3.5450000000000017,0
77,BOT,24.0,96.902,36.506,30.247,30.149,HARD,17.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,96.5264,0.3071462192507217,0.0031819918618193753,0.3767311304204248,0.3121401003075272,0.3111287692720481,0.003685096054696063,0.001333415826593797,0.002525047286521672,0.002514519722603844,15,0.6,-3.1799999999999926,91.632,5.269999999999996,92.706,4.195999999999998,0
77,BOT,25.0,95.619,35.557,30.038,30.024,HARD,18.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,96.39959999999999,0.5112707697492649,0.005303660697235932,0.3718612409667535,0.31414258672439577,0.31399617230885074,0.0033719551111710557,0.0015741295068889187,0.0021031670890293663,0.0023497505690297806,16,0.64,-4.462999999999994,91.632,3.9869999999999948,92.706,2.9129999999999967,1
77,BOT,26.0,95.319,35.298,30.032,29.989,HARD,19.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,96.1032,0.6350001574802849,0.00660748193067749,0.37031441790199227,0.3150683494371531,0.3146172326608546,0.003083905065906708,0.0016024990213456595,0.001895656376227391,0.002194020154493253,17,0.68,-4.762999999999991,91.632,3.6869999999999976,92.706,2.6129999999999995,1
77,BOT,27.0,95.254,35.279,30.019,29.956,HARD,20.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,95.869,0.699327891621644,0.007294619654128488,0.3703676486026834,0.315146870472631,0.31448548092468553,0.0027743217039830482,0.0012486801019692042,0.0018644947582146286,0.001962498854722294,18,0.72,-4.827999999999989,91.632,3.622,92.706,2.548000000000002,1
77,BOT,28.0,95.324,35.381,30.039,29.904,HARD,21.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,95.6836,0.6956064260772514,0.007269860520269423,0.37116570853090514,0.3151252570181696,0.3137090344509253,0.0026723540043626834,0.0012918505476352921,0.0014224854510630444,0.0017955633343536732,19,0.76,-4.757999999999996,91.632,3.691999999999993,92.706,2.617999999999995,1
77,BOT,29.0,94.857,35.074,29.984,29.799,HARD,22.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,95.27459999999999,0.2728723144621816,0.002864061507077244,0.3697565809587062,0.31609686159165906,0.3141465574496347,0.0008237564564065815,0.0006915439466512639,0.0003676333097192066,0.000627644570925684,20,0.8,-5.224999999999994,91.632,3.2249999999999943,92.706,2.1509999999999962,0
77,BOT,30.0,95.313,35.378,30.009,29.926,HARD,23.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,95.21340000000001,0.20122947100249694,0.002113457465046904,0.3711770692350466,0.3148468729344371,0.3139760578305163,0.0006104056117979802,0.00048441855342527395,0.0003703964729325904,0.0004884068793852815,21,0.84,-4.768999999999991,91.632,3.6809999999999974,92.706,2.6069999999999993,0
77,BOT,31.0,95.415,35.237,30.039,30.139,HARD,24.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,95.2326,0.21772758208354417,0.00228627152974448,0.36930252056804486,0.31482471309542526,0.3158727663365299,0.0008365133667984492,0.0005191290041580662,0.0008500777870841869,0.000735240052680234,22,0.88,-4.666999999999987,91.632,3.7830000000000013,92.706,2.709000000000003,0
77,BOT,32.0,95.173,35.252,30.116,29.805,HARD,25.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,95.2164,0.21874825713578938,0.0022973800430996067,0.37039916783121263,0.3164342828323159,0.3131665493364715,0.0008367615490309972,0.0007493714329507045,0.0010194227382479407,0.0008685185734098808,23,0.92,-4.908999999999992,91.632,3.540999999999997,92.706,2.4669999999999987,0
77,BOT,33.0,95.792,35.706,30.259,29.827,HARD,26.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,95.31000000000002,0.3418098886807531,0.0035862961775338692,0.3727451144145649,0.31588232837815267,0.31137255720728246,0.001354687968777479,0.0007398364276952571,0.0016353789096048117,0.0012433011020258492,24,0.96,-4.289999999999992,91.632,4.159999999999997,92.706,3.0859999999999985,0
77,BOT,34.0,95.721,35.876,30.007,29.838,HARD,27.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,95.4828,0.26540007535785526,0.002779558992382453,0.37479758882585845,0.3134839794820363,0.31171843169210517,0.002144738651777309,0.0011339722270131095,0.0018220451292672534,0.0017002520026858908,25,1.0,-4.36099999999999,91.632,4.088999999999999,92.706,3.0150000000000006,0
77,BOT,37.0,93.08,34.261,29.338,29.481,SOFT,2.0,3.0,1,True,True,2,2024,Saudi Arabian Grand Prix,95.03620000000001,1.1212835056309056,0.011798488424736107,0.36808122045552216,0.3151912333476579,0.31672754619682,0.00270220328200539,0.0011256040527497933,0.0024232989196071746,0.002083702084787453,1,0.07692307692307693,0.0,91.632,1.4479999999999933,92.706,0.3739999999999952,0
77,BOT,38.0,92.927,34.133,29.305,29.489,SOFT,3.0,3.0,1,True,True,2,2024,Saudi Arabian Grand Prix,94.5386,1.4227010578473278,0.015048890694883653,0.36730982384021865,0.315355063652114,0.31733511250766727,0.0031388271850435537,0.0011106088330327735,0.0027993583219907145,0.002349598113355681,2,0.15384615384615385,-0.1529999999999916,91.632,1.2950000000000017,92.706,0.22100000000000364,0
77,BOT,39.0,93.028,34.203,29.28,29.545,SOFT,4.0,3.0,1,False,True,2,2024,Saudi Arabian Grand Prix,94.1096,1.5046226437216363,0.01598798256205144,0.3676634991615428,0.314743948058649,0.31759255277980825,0.003422687900121243,0.0009057363558472208,0.003125405778713966,0.00248461001156081,3,0.23076923076923078,-0.0519999999999925,91.632,1.3960000000000008,92.706,0.32200000000000273,0
77,BOT,40.0,93.175,34.335,29.317,29.523,SOFT,5.0,3.0,1,False,True,2,2024,Saudi Arabian Grand Prix,93.58619999999999,1.1967483862532942,0.012787658717346086,0.3685001341561578,0.31464448618191576,0.3168553796619265,0.003121828908854209,0.000733623901737898,0.002444436769596817,0.002099963193396308,4,0.3076923076923077,0.09499999999999886,91.632,1.5429999999999922,92.706,0.4689999999999941,0
77,BOT,41.0,93.194,34.358,29.274,29.562,SOFT,6.0,3.0,1,False,True,2,2024,Saudi Arabian Grand Prix,93.08080000000001,0.10969366435591595,0.001178477885406184,0.3686718029057664,0.31411893469536667,0.3172092623988669,0.0005673110569713938,0.00048779081085137713,0.0003530999267260622,0.00046940059818294434,5,0.38461538461538464,0.11400000000000432,91.632,1.5619999999999976,92.706,0.48799999999999955,0
77,BOT,42.0,92.996,34.237,29.246,29.513,SOFT,7.0,3.0,1,False,True,2,2024,Saudi Arabian Grand Prix,93.064,0.11609263542459151,0.001247449447956154,0.3681556195965418,0.31448664458686393,0.3173577358165943,0.0005694604922663664,0.0004507558887337353,0.00026998916112495934,0.000430068514041687,6,0.46153846153846156,-0.08400000000000318,91.632,1.36399999999999,92.706,0.28999999999999204,0
77,BOT,43.0,93.068,34.16,29.321,29.587,SOFT,8.0,3.0,1,False,True,2,2024,Saudi Arabian Grand Prix,93.0922,0.0882904298314959,0.0009484191997986501,0.3670434520995401,0.3150492113293506,0.3179073365711093,0.000662127124885799,0.0003421952957836029,0.00039624389552803314,0.0004668554387324783,7,0.5384615384615384,-0.012000000000000455,91.632,1.4359999999999928,92.706,0.36199999999999477,0
77,BOT,44.0,95.201,34.198,31.305,29.698,SOFT,9.0,3.0,1,False,True,2,2024,Saudi Arabian Grand Prix,93.52680000000001,0.9393762292073725,0.010043925689827647,0.35921891576769155,0.3288305795107194,0.3119505047215891,0.0040187753439717856,0.006384098771384049,0.002436492819797065,0.0042797889783843,8,0.6153846153846154,2.120999999999995,91.632,3.5689999999999884,92.706,2.4949999999999903,1
77,BOT,45.0,92.903,34.239,29.184,29.48,SOFT,10.0,3.0,1,True,True,2,2024,Saudi Arabian Grand Prix,93.4724,0.9721467481814949,0.010400361477628637,0.3685456874374347,0.31413409685370763,0.3173202157088576,0.004025005877624587,0.006443495691508178,0.0024736629155046102,0.004314054828212458,9,0.6923076923076923,-0.1769999999999925,91.632,1.2710000000000008,92.706,0.19700000000000273,0
77,BOT,46.0,92.948,34.251,29.24,29.457,SOFT,11.0,3.0,1,False,True,2,2024,Saudi Arabian Grand Prix,93.4232,0.9956985989745356,0.010657937203762402,0.36849636355811854,0.3145844988595774,0.3169191375823041,0.004000143890460973,0.006388734598140274,0.0024517448007549646,0.004280207763118737,10,0.7692307692307693,-0.132000000000005,91.632,1.3159999999999883,92.706,0.24199999999999022,0
77,BOT,47.0,92.852,34.198,29.17,29.484,SOFT,12.0,3.0,1,True,True,2,2024,Saudi Arabian Grand Prix,93.39439999999999,1.0130751699651155,0.01084727960097303,0.3683065523629001,0.31415586093999054,0.3175375866971094,0.004018251775894576,0.006428255687575445,0.0024725391352965714,0.004306348866255531,11,0.8461538461538461,-0.22799999999999443,91.632,1.2199999999999989,92.706,0.1460000000000008,0
77,BOT,48.0,92.947,34.108,29.208,29.631,SOFT,13.0,3.0,1,False,True,2,2024,Saudi Arabian Grand Prix,93.3702,1.02420539932176,0.010969296406366912,0.36696181694944424,0.31424360119207717,0.3187945818584785,0.004014752818969698,0.006509945026209583,0.0026404513078060687,0.004388383050995116,12,0.9230769230769231,-0.13299999999999557,91.632,1.3149999999999977,92.706,0.24099999999999966,0
77,BOT,49.0,92.706,34.026,29.241,29.439,SOFT,14.0,3.0,1,True,True,2,2024,Saudi Arabian Grand Prix,92.8712,0.10039272881944934,0.0010809888191328349,0.3670312601126141,0.3154164778978707,0.31755226198951525,0.0008012069012637938,0.0005396504435365425,0.000702137548563676,0.0006809982977880041,13,1.0,-0.3739999999999952,91.632,1.073999999999998,92.706,0.0,0
77,BOT,3.0,83.272,29.099,18.153,36.02,MEDIUM,4.0,1.0,1,True,True,3,2024,Australian Grand Prix,83.80799999999999,0.7580184694319658,0.009044703004867862,0.3494451916610625,0.21799644538380245,0.432558362955135,0.00397713824212864,0.0005591209737893032,0.0034180172683392386,0.0026514254947523942,2,0.3333333333333333,-1.0719999999999885,79.813,3.459000000000003,81.422,1.8500000000000085,1
77,BOT,4.0,83.705,29.226,18.314,36.165,MEDIUM,5.0,1.0,1,False,True,3,2024,Australian Grand Prix,83.77366666666667,0.5392887290991003,0.006437449267260996,0.3491547697270175,0.21879218684666388,0.4320530434263186,0.0033343208651574665,0.0007932302898617532,0.0026569666387669362,0.002261505931262052,3,0.5,-0.6389999999999958,79.813,3.891999999999996,81.422,2.2830000000000013,1
